time,a,b,c
0,1,1,1
1,0.445845061400223,0.151987083119387,3.67964038715426
2,1.24318066576988,0.022963410034306,13.1175774976059
3,519.534387697286,7.43025651659528,41.1245353424775
4,336.744963871131,503.496079328622,120.298877574534
5,375.313228732279,329.01710703355,271.267718045959
6,475.825371361226,164.677129109174,340.986949751576
7,544.275140703817,84.8608388808015,353.642314772756
8,590.056477278352,48.9733574589871,343.541775407544
9,623.532386773548,32.8416320831405,325.392655458059
10,649.273392602711,26.0811977387979,305.33446753253
11,668.666822624236,24.6806764887354,286.15870426424
12,681.353238200316,27.5824452703121,269.424111047548
13,685.733203897029,35.2908117018011,256.396848158855
14,679.806849084601,48.6448319447417,248.435202397877
15,663.809077285432,66.3449207725112,246.723539875594
16,643.182311052539,82.9079482603968,251.216952326948
17,626.131915029953,92.0000776323871,259.809632388956
18,617.301796900014,92.0899665283364,269.166234977245
19,616.169717949816,86.3121354100097,276.536822120642
20,619.899326491096,78.6470398518362,280.728265400008
21,625.75395100146,71.7170215520682,281.871377797337
22,631.822913678009,66.6804532905454,280.766809108355
23,636.936534992121,63.7985764958831,278.380966247594
24,640.456266003067,62.8926446800131,275.585744020109
25,642.1479832169,63.5688814117681,273.05351910169
26,642.129825522779,65.3028006630657,271.220548732112
27,640.820764724448,67.4965872361734,270.278541750372
28,638.830000639905,69.5727798458218,270.192331917789
29,636.786677497206,71.0965686498182,270.75227777025
30,635.172660409963,71.8655892064153,271.658342375069
31,634.231451964804,71.9149506591038,272.612534585289
32,633.974554682509,71.4441275396073,273.389893225399
33,634.253199501734,70.7141565824014,273.871129900394
34,634.846961587075,69.962680454109,274.038384437531
35,635.536105406383,69.3575470298493,273.947426775344
36,636.147006795955,68.9838772060156,273.693000905528
37,636.573015654858,68.8533434923553,273.376719937057
38,636.776255315831,68.9239986157456,273.083873203665
39,636.776183622905,69.1240135883489,272.870386517529
40,636.629991421911,69.374292950531,272.759560141907
41,636.410577574617,69.6068381431894,272.746088671069
42,636.186059508452,69.7763467361045,272.805159824125
43,636.006693327359,69.8640747977629,272.903398736507
44,635.898534200226,69.8742701940579,273.008440829851
45,635.863769151954,69.8268285164822,273.095590551568
46,635.8901202709,69.748741962706,273.151220387499
47,635.953433131377,69.6655294956266,273.172342880227
48,636.029747751401,69.5966977066312,273.164201328387
49,636.098826357149,69.5529738942718,273.136992805271
50,636.147886593819,69.5365300721048,273.102070789623
51,636.172084321509,69.5431212427913,273.069149637953
52,636.173297714197,69.5647348794045,273.04477516399
53,636.157868898605,69.5923754841988,273.031768286263
54,636.133970992942,69.6182996200083,273.029653118814
55,636.1091298275,69.6374954573596,273.035730761241
56,636.088923440863,69.6477827976502,273.046361865037
57,636.076424044666,69.64944547804,273.057957115791
58,636.072149403233,69.6445838532656,273.067720258133
59,636.074620072714,69.6361675336984,273.074063255088
60,636.081304868465,69.627072020029,273.076623632293
61,636.089535696058,69.6194372956025,273.075970614804
62,636.097127758083,69.6144413021303,273.073183576594
63,636.102671124048,69.6123694463591,273.069465978174
64,636.105580121099,69.6128252924438,273.065867570254
65,636.105984102864,69.6149950148961,273.063118886646
66,636.104511643668,69.6179243572508,273.061566384598
67,636.102020616659,69.620763205454,273.061200050613
68,636.099342936122,69.6229270568413,273.061754051964
69,636.097106098114,69.6241502894428,273.06284075995
70,636.095657143811,69.6244475818747,273.064073277012
71,636.095074185031,69.624024852494,273.065148195538
72,636.095230889366,69.6231791191077,273.065883535112
73,636.095881755156,69.6222112350645,273.066220693665
74,636.096746370464,69.6213625825088,273.066201907497
75,636.097578287451,69.620780477893,273.065933513003
76,636.098208715137,69.6205126055334,273.065545152406
77,636.098561214766,69.6205250797614,273.065154769977
78,636.098641363607,69.6207337358424,273.064846259985
79,636.098511189571,69.6210372246713,273.064661479382
80,636.098259212575,69.6213436421564,273.064603863002
81,636.097974094925,69.6215870418501,273.064648978937
82,636.097726057354,69.6217337570188,273.064757657989
83,636.097557333663,69.621780327274,273.064888417784
84,636.097481764928,69.6217451799742,273.065006778365
85,636.097489040562,69.6216589369976,273.065091074768
86,636.097553696077,69.6215549568385,273.065132930149
87,636.097645133543,69.6214611810083,273.065135242383
88,636.097735642008,69.6213953218409,273.065108742569
89,636.097805556538,69.6213637964413,273.065067614668
90,636.097845360298,69.6213635475453,273.065025302862
91,636.097854980302,69.6213854642069,273.064991612706
92,636.097841116126,69.6214181663679,273.064971527908
93,636.097813760878,69.6214512052529,273.064965514815
94,636.09778266974,69.6214774477709,273.06497075425
95,636.09775570358,69.6214932662542,273.06498271064
96,636.097737526392,69.621498098013,273.064996995851
97,636.097729664412,69.6214937900522,273.065010005197
98,636.097730624389,69.6214843672612,273.0650190388
99,636.097737603281,69.6214732723104,273.065023419213
100,636.097747447557,69.6214630582346,273.06502379426
101,636.097756964217,69.6214568272974,273.065020266972
102,636.097763737181,69.6214539374055,273.065016107455
103,636.097769100967,69.6214524253247,273.065011984282
104,636.097771635548,69.6214533725599,273.065008261744
105,636.097771717357,69.6214558978592,273.065005478048
106,636.097769412232,69.6214591393552,273.065004482961
107,636.097766794006,69.6214617789282,273.065004465449
108,636.097764405211,69.6214636124072,273.065005063159
109,636.097762548412,69.6214646429168,273.065005949108
110,636.09776132667,69.6214650029289,273.065006871614
111,636.097760701325,69.6214648844091,273.065007667078
112,636.09776055122,69.6214644853898,273.065008253664
113,636.097760723215,69.6214639755154,273.065008614061
114,636.097761069025,69.6214634790736,273.065008774189
115,636.097761467509,69.6214630717375,273.065008782837
116,636.09776183422,69.6214627864278,273.065008695188
117,636.097762121422,69.6214626239323,273.065008561463
118,636.097762312137,69.6214625647825,273.065008420611
119,636.09776241141,69.6214625799852,273.065008298187
120,636.097762437267,69.6214626392929,273.065008207207
121,636.097762412932,69.6214627165892,273.065008150712
122,636.09776236111,69.6214627925903,273.065008125001
123,636.097762300492,69.6214628554268,273.065008122754
124,636.097762244219,69.6214628998033,273.06500813557
125,636.097762199812,69.6214629254031,273.065008155738
126,636.097762170058,69.6214629350798,273.065008177235
127,636.097762154318,69.6214629332089,273.065008196069
128,636.097762149915,69.6214629244086,273.065008210174
129,636.09776215333,69.6214629126978,273.065008219024
130,636.097762161088,69.6214629010673,273.065008223144
131,636.097762170304,69.6214628913776,273.065008223631
132,636.097762178936,69.6214628844785,273.065008221763
133,636.0977621858,69.6214628804489,273.065008218724
134,636.097762190439,69.6214628788719,273.065008215445
135,636.097762192932,69.6214628790874,273.065008212548
136,636.097762193674,69.6214628803909,273.065008210362
137,636.0977621932,69.621462882164,273.065008208977
138,636.09776219204,69.6214628839431,273.065008208318
139,636.09776219064,69.6214628854368,273.065008208221
140,636.097762189316,69.6214628865089,273.065008208492
141,636.097762188256,69.6214628871426,273.06500820895
142,636.097762187532,69.6214628873988,273.06500820945
143,636.097762187138,69.6214628873768,273.065008209895
144,636.097762187014,69.6214628871841,273.065008210234
145,636.097762187079,69.6214628869158,273.065008210451
146,636.097762187252,69.6214628866438,273.065008210556
147,636.097762187465,69.6214628864136,273.065008210574
148,636.097762187668,69.6214628862471,273.065008210535
149,636.097762187832,69.6214628861475,273.065008210466
150,636.097762187944,69.621462886106,273.06500821039
151,636.097762188007,69.6214628861077,273.065008210321
152,636.097762188027,69.6214628861361,273.065008210269
153,636.097762188018,69.6214628861767,273.065008210235
154,636.097762187993,69.6214628862182,273.065008210218
155,636.09776218796,69.6214628862537,273.065008210215
156,636.097762187929,69.6214628862795,273.065008210221
157,636.097762187904,69.6214628862952,273.065008210231
158,636.097762187886,69.6214628863019,273.065008210243
159,636.097762187876,69.621462886302,273.065008210253
160,636.097762187873,69.6214628862977,273.065008210261
161,636.097762187874,69.6214628862916,273.065008210267
162,636.097762187878,69.6214628862853,273.065008210269
163,636.097762187883,69.6214628862798,273.06500821027
164,636.097762187888,69.6214628862758,273.065008210269
165,636.097762187892,69.6214628862734,273.065008210267
166,636.097762187894,69.6214628862723,273.065008210266
167,636.097762187896,69.6214628862723,273.065008210264
168,636.097762187896,69.6214628862728,273.065008210263
169,636.097762187896,69.6214628862738,273.065008210262
170,636.097762187896,69.6214628862747,273.065008210262
171,636.097762187895,69.6214628862756,273.065008210262
172,636.097762187894,69.6214628862762,273.065008210262
173,636.097762187894,69.6214628862765,273.065008210262
174,636.097762187893,69.6214628862767,273.065008210262
175,636.097762187893,69.6214628862767,273.065008210262
176,636.097762187893,69.6214628862766,273.065008210263
177,636.097762187893,69.6214628862765,273.065008210263
178,636.097762187893,69.6214628862763,273.065008210263
179,636.097762187893,69.6214628862762,273.065008210263
180,636.097762187893,69.6214628862762,273.065008210263
181,636.097762187893,69.6214628862761,273.065008210263
182,636.097762187893,69.6214628862761,273.065008210263
183,636.097762187893,69.621462886276,273.065008210263
184,636.097762187893,69.6214628862761,273.065008210263
185,636.097762187893,69.6214628862761,273.065008210263
186,636.097762187893,69.6214628862762,273.065008210263
187,636.097762187893,69.6214628862762,273.065008210263
188,636.097762187893,69.6214628862762,273.065008210263
189,636.097762187893,69.6214628862762,273.065008210263
190,636.097762187893,69.6214628862762,273.065008210263
191,636.097762187893,69.6214628862762,273.065008210263
192,636.097762187893,69.6214628862762,273.065008210263
193,636.097762187893,69.6214628862762,273.065008210263
194,636.097762187893,69.6214628862762,273.065008210263
195,636.097762187893,69.6214628862762,273.065008210263
196,636.097762187893,69.6214628862762,273.065008210263
197,636.097762187893,69.6214628862762,273.065008210263
198,636.097762187893,69.6214628862762,273.065008210263
199,636.097762187893,69.6214628862761,273.065008210263
200,636.097762187893,69.6214628862761,273.065008210263
201,636.097762187893,69.6214628862761,273.065008210263
202,636.097762187893,69.6214628862761,273.065008210263
