time,a,b,c
0,1,1,1
1,0.726225803021123,3.65042517229677,1.31661071179103
2,0.824533593125741,10.9209757709456,3.74175940801424
3,87.3953078518183,616.488895681343,282.784542481231
4,101.423632554556,523.518687296111,362.963799299134
5,117.744113269095,505.741598728513,365.394432567042
6,119.626823049879,516.968643496572,352.400094770489
7,117.118113407528,523.574471341896,348.173365252636
8,116.022763851059,523.540454469158,349.241851045329
9,116.144551392995,522.31393563412,350.352640453484
10,116.382417487466,521.948169670264,350.49318131754
11,116.432274655509,522.062033440272,350.332312537958
12,116.403752246799,522.163528962371,350.257874657055
13,116.385978827534,522.173639918289,350.264557383176
14,116.385758361997,522.158001804155,350.280389939581
15,116.388963793956,522.151388896086,350.283969982325
16,116.390031662583,522.152144567798,350.282206518699
17,116.389775125613,522.15365951551,350.280935152744
18,116.389487034771,522.154003036579,350.280863823873
19,116.389431633693,522.153869262018,350.281048245652
20,116.389444978526,522.153779792125,350.281128073873
21,116.389465574428,522.153715257189,350.281171441105
22,116.389495337922,522.15368757815,350.281171389795
23,116.389497846181,522.153736292358,350.281120255342
24,116.389469677405,522.153796686393,350.281086407894
25,116.389453390795,522.153783825075,350.281114756543
26,116.389468823695,522.153724813006,350.281159180303
27,116.389492564736,522.153700804004,350.281160748428
28,116.389496865885,522.153730036464,350.281127480276
29,116.389486865355,522.153761893666,350.281105095094
30,116.389478799951,522.153765572909,350.281109035804
31,116.389477111577,522.153753667556,350.28112252517
32,116.389479824273,522.153740614307,350.281133005255
33,116.389483012698,522.153735160865,350.281135442991
34,116.389484485097,522.153736161831,350.281133052271
35,116.389484377306,522.153738954093,350.281130364276
36,116.389483671504,522.15374033784,350.281129648274
37,116.389483340906,522.15374059906,350.281129699488
38,116.38948323502,522.153740513374,350.281129885093
39,116.389483222538,522.153740394875,350.281130015275
40,116.389483234784,522.153740322624,350.281130075898
41,116.389483246626,522.153740292154,350.281130095159
42,116.389483253091,522.153740283871,350.28113009733
43,116.389483255563,522.153740283839,350.281130095027
44,116.389483256112,522.153740285513,350.281130092836
45,116.389483256021,522.153740286788,350.281130091647
46,116.389483255839,522.153740287412,350.281130091196
47,116.38948325572,522.153740287623,350.281130091097
48,116.389483255667,522.153740287655,350.281130091115
49,116.389483255652,522.153740287636,350.281130091149
50,116.389483255651,522.153740287615,350.281130091171
51,116.389483255653,522.153740287603,350.28113009118
52,116.389483255655,522.153740287599,350.281130091183
53,116.389483255656,522.153740287597,350.281130091183
54,116.389483255656,522.153740287598,350.281130091183
55,116.389483255657,522.153740287598,350.281130091182
56,116.389483255656,522.153740287598,350.281130091182
57,116.389483255656,522.153740287598,350.281130091182
58,116.389483255656,522.153740287598,350.281130091182
59,116.389483255656,522.153740287598,350.281130091182
60,116.389483255656,522.153740287598,350.281130091182
61,116.389483255656,522.153740287598,350.281130091182
62,116.389483255656,522.153740287598,350.281130091182
63,116.389483255656,522.153740287598,350.281130091182
64,116.389483255656,522.153740287598,350.281130091182
65,116.389483255656,522.153740287598,350.281130091182
66,116.389483255656,522.153740287598,350.281130091182
67,116.389483255656,522.153740287598,350.281130091182
68,116.389483255656,522.153740287598,350.281130091182
69,116.389483255656,522.153740287598,350.281130091182
70,116.389483255656,522.153740287598,350.281130091182
71,116.389483255656,522.153740287598,350.281130091182
72,116.389483255656,522.153740287598,350.281130091182
73,116.389483255656,522.153740287598,350.281130091182
74,116.389483255656,522.153740287598,350.281130091182
75,116.389483255656,522.153740287598,350.281130091182
76,116.389483255656,522.153740287598,350.281130091182
77,116.389483255656,522.153740287598,350.281130091182
78,116.389483255656,522.153740287598,350.281130091182
79,116.389483255656,522.153740287598,350.281130091182
80,116.389483255656,522.153740287598,350.281130091182
81,116.389483255656,522.153740287598,350.281130091182
82,116.389483255656,522.153740287598,350.281130091182
83,116.389483255656,522.153740287598,350.281130091182
84,116.389483255656,522.153740287598,350.281130091182
85,116.389483255656,522.153740287598,350.281130091182
86,116.389483255656,522.153740287598,350.281130091182
87,116.389483255656,522.153740287598,350.281130091182
88,116.389483255656,522.153740287598,350.281130091182
89,116.389483255656,522.153740287598,350.281130091182
90,116.389483255656,522.153740287598,350.281130091182
91,116.389483255656,522.153740287598,350.281130091182
92,116.389483255656,522.153740287598,350.281130091182
93,116.389483255656,522.153740287598,350.281130091182
94,116.389483255656,522.153740287598,350.281130091182
95,116.389483255656,522.153740287598,350.281130091182
96,116.389483255656,522.153740287598,350.281130091182
97,116.389483255656,522.153740287598,350.281130091182
98,116.389483255656,522.153740287598,350.281130091182
99,116.389483255656,522.153740287598,350.281130091182
100,116.389483255656,522.153740287598,350.281130091182
101,116.389483255656,522.153740287598,350.281130091182
102,116.389483255656,522.153740287598,350.281130091182
103,116.389483255656,522.153740287598,350.281130091182
104,116.389483255656,522.153740287598,350.281130091182
105,116.389483255656,522.153740287598,350.281130091182
106,116.389483255656,522.153740287598,350.281130091182
107,116.389483255656,522.153740287598,350.281130091182
108,116.389483255656,522.153740287598,350.281130091182
109,116.389483255656,522.153740287598,350.281130091182
110,116.389483255656,522.153740287598,350.281130091182
111,116.389483255656,522.153740287598,350.281130091182
112,116.389483255656,522.153740287598,350.281130091182
113,116.389483255656,522.153740287598,350.281130091182
114,116.389483255656,522.153740287598,350.281130091182
115,116.389483255656,522.153740287598,350.281130091182
116,116.389483255656,522.153740287598,350.281130091182
117,116.389483255656,522.153740287598,350.281130091182
118,116.389483255656,522.153740287598,350.281130091182
