time,a,b,c
0,1,1,1
1,142.847117514118,369.877441988639,485.451878385654
2,138.960800707919,400.816667413867,458.445251544615
3,131.037231948296,414.296788201077,452.8763915758
4,125.045931184706,413.874679035253,459.260319285051
5,122.444400496833,407.422075504913,468.289971481028
6,122.45798992469,401.181835978786,474.504904964647
7,123.645994769053,397.834977700412,476.663183889411
8,124.833194601271,397.268992475369,476.046766767024
9,125.483185492144,398.186195924415,474.484593191687
10,125.600388249334,399.347448600831,473.208980094794
11,125.429368077894,400.095110438271,472.632943422493
12,125.208092405293,400.323868690197,472.624809798602
13,125.06388647457,400.220040887885,472.871953207052
14,125.018362546675,400.015527534437,473.121499372511
15,125.036992376188,399.857898670549,473.260043620971
16,125.075955144323,399.792358757481,473.286755500564
17,125.106061960984,399.796736315993,473.252402898767
18,125.118894895779,399.830245112255,473.206561116375
19,125.11830311161,399.861231070709,473.175900300793
20,125.112140404197,399.877632598037,473.165661842302
21,125.10596838133,399.880083757392,473.169356947304
22,125.102709293063,399.874993690456,473.177680162185
23,125.10227621404,399.868802685309,473.184290137961
24,125.103324603504,399.864953836085,473.187088410318
25,125.104577942317,399.863992980073,473.186800090686
26,125.10532046379,399.864869581503,473.185186380066
27,125.105485149732,399.866169248224,473.183725354663
28,125.105285125934,399.867055530753,473.183039828145
29,125.105003814356,399.867306412496,473.183069361656
30,125.104808089059,399.867129629367,473.183440551524
31,125.10475444543,399.866796388706,473.183826525205
32,125.104806401653,399.866538621572,473.184032093738
33,125.104892202293,399.86645232574,473.184032845926
34,125.104954405895,399.866508527635,473.183914856771
35,125.104971725375,399.866619818435,473.183786547652
36,125.104954166641,399.866707908198,473.183716100436
37,125.104924917954,399.866738600729,473.183714571451
38,125.104903342452,399.866720409827,473.18375419597
39,125.104896962867,399.866682591385,473.183798289215
40,125.104901370851,399.866654022177,473.183822416896
41,125.104912571864,399.86664082383,473.183824444037
42,125.104919135426,399.866644369524,473.183814374095
43,125.104923053381,399.866654190685,473.183800673368
44,125.104921126078,399.866663015097,473.183793783823
45,125.10491904056,399.866667543277,473.183791339621
46,125.104917360444,399.866668805,473.183791752153
47,125.104916307432,399.866668415924,473.183793188281
48,125.104915796043,399.866667477112,473.183794634137
49,125.104915642122,399.866666579502,473.183795683168
50,125.104915673249,399.866665947065,473.183796283408
51,125.10491576946,399.866665595524,473.183796538532
52,125.104915864932,399.866665453298,473.183796585483
53,125.104915933651,399.866665433864,473.1837965365
54,125.104915972669,399.866665468728,473.183796462878
55,125.104915989043,399.866665515558,473.183796399846
56,125.104915991859,399.866665554176,473.1837963585
