time,a,b,c
0,1,1,1
1,103.295991362792,130.593618611798,764.756028931044
2,115.350352978926,143.337152725041,740.086504877518
3,125.876590227143,157.315970074893,715.692168028665
4,134.71841218541,172.210897337501,692.04946687638
5,141.860846600731,187.710728382033,669.486376152097
6,147.383439621848,203.525919354206,648.214946985873
7,151.421775070542,219.396223691105,628.361768145814
8,154.138233386411,235.09651938258,609.991284838344
9,155.703819407742,250.435252597688,593.125641508634
10,156.284934284128,265.255300525779,577.756684837408
11,156.037527974436,279.429873263255,563.856392100605
12,155.102754902698,292.8605732911,551.382810219507
13,153.607157447579,305.472240185739,540.285283930035
14,151.660702612079,317.21227102788,530.507004340103
15,149.359796159301,328.044974680821,521.987792922568
16,146.786858150526,337.950387519231,514.665525685758
17,144.012499473792,346.921440724041,508.477076143224
18,141.09712973129,354.961842894338,503.358539409273
19,138.091287070924,362.084420385949,499.246807180028
20,135.037490574374,368.309620593871,496.07910375055
21,131.971457237064,373.664160547266,493.793156999955
22,128.922729279673,378.179777043241,492.327878731508
23,125.916036905781,381.89287561532,491.622107541246
24,122.970593188506,384.842558630652,491.618148056828
25,120.102449908603,387.0698658544,492.257577681255
26,117.324979040523,388.620404030799,493.483628061779
27,114.648234161537,389.539414701488,495.239515715126
28,112.079921388493,389.872861520084,497.472061968713
29,109.625930220053,389.667702511443,500.128470271072
30,107.29048396691,388.970666252657,503.157834705953
31,105.076478440977,387.828158484401,506.510893246551
32,102.98553607079,386.285874080446,510.14036542137
33,101.018305477018,384.388454587483,514.00099480228
34,99.1746965380465,382.179227513461,518.049575321968
35,97.453977742207,379.700008959522,522.245052088629
36,95.8548524549798,376.990936001511,526.548613093596
37,94.3755650503389,374.090299875411,530.92375044429
38,93.0139903192828,371.034423746381,535.336293261419
39,91.7676974827855,367.85757700417,539.754429914193
40,90.6340025408451,364.591923261755,544.148707121069
41,89.6100174152583,361.2674643254,548.492038193267
42,88.6926794375247,357.912060828827,552.759651026568
43,87.8787639367844,354.551397168154,556.929113125012
44,87.164907410451,351.209093101562,560.980193207963
45,86.5476226132305,347.906625346244,564.894928800144
46,86.0233154341328,344.663510776155,568.657421483016
47,85.5882813692196,341.497173677008,572.253978382759
48,85.2387152197755,338.423226193578,575.672812257681
49,84.9707071051068,335.455198221454,578.904333561965
50,84.780255293819,332.605252325738,581.940389515359
51,84.6632574959295,329.883606521691,584.774898551081
52,84.6155136011402,327.298857904294,587.403473679406
53,84.6327426009436,324.858043999945,589.823376054586
54,84.710575407837,322.566765571788,592.033389085217
55,84.8445693977521,320.429237096316,594.033751330925
56,85.0302211735821,318.448353097582,595.826081069445
57,85.2629754080932,316.625771687617,597.413282508929
58,85.5382420527449,314.961983897273,598.799458376415
59,85.8514175946635,313.456394954133,599.989808479587
60,86.1979068012403,312.107415353304,600.990516701307
61,86.5731445966481,310.912530870149,601.808658712939
62,86.9726194523008,309.868366584536,602.45211504893
63,87.3918985363352,308.970764217347,602.929469241472
64,87.8266551967337,308.214865893193,603.249895724675
65,88.2726991615319,307.595192779216,603.4230512049
66,88.7260001225154,307.105720359057,603.458978024308
67,89.1827058662926,306.739951747046,603.368011451956
68,89.6391730443786,306.490990457547,603.160673780076
69,90.0919930035165,306.351616589009,602.847577570033
70,90.5379905547656,306.314357088799,602.439357393114
71,90.9742534723936,306.371555598846,601.946559779753
72,91.3981428839523,306.515443663949,601.37957849366
73,91.8072974182301,306.73819079319,600.748586484189
74,92.1996413621806,307.031985102322,600.063455218281
75,92.5733819928912,307.389074803539,599.333712659881
76,92.9270098628883,307.801828340624,598.568484282568
77,93.259293295225,308.262780100525,597.776452332704
78,93.5692706890118,308.764677271995,596.965817195091
79,93.8562393418148,309.300517676834,596.144270517247
80,94.1197428877066,309.863585936303,595.318971860794
81,94.3595566593884,310.447482630656,594.496534058898
82,94.5756718357754,311.046150709176,593.68301280233
83,94.7682781320823,311.653895667841,592.883903667503
84,94.9377458911056,312.265402557076,592.104143099039
85,95.0846076096186,312.875747332571,591.348115426031
86,95.2095394914531,313.480405282221,590.619662930478
87,95.3133429915591,314.075254424569,589.922100789344
88,95.3969268121363,314.656576425731,589.258234193942
89,95.4612893497744,315.22105296417,588.630379411083
90,95.5075019755296,315.765760278358,588.040385986659
91,95.5366931078286,316.288159911163,587.489661791249
92,95.5500332837986,316.786087567809,586.979199110389
93,95.5487212650712,317.257739712335,586.509601837593
94,95.533971226233,317.701658386283,586.081113441055
95,95.5070010686905,318.116714413945,585.693645380256
96,95.4690218492448,318.502089356535,585.34680567823
97,95.4212283249267,318.857256471777,585.039927365325
98,95.3647905822688,319.181960944341,584.772096575107
99,95.3008467191436,319.476199597529,584.542180105309
100,95.2304965303224,319.740200305938,584.348852278673
101,95.1547961481096,319.974401308061,584.19062094971
102,95.0747535797369,320.179430606613,584.065852530462
103,94.9913250834546,320.356085616177,583.97279593188
104,94.9054123208808,320.505313201816,583.909605340877
105,94.8178602251279,320.628190234463,583.874361766693
106,94.729455523241,320.725904775398,583.865093306356
107,94.6409258541495,320.799737984864,583.879794092387
108,94.5529394242188,320.851046834474,583.916441901298
109,94.4661051458657,320.881247688311,583.973014412146
110,94.3809732067198,320.891800804689,584.047504115837
111,94.2980360192889,320.884195797143,584.13793188658
112,94.2177295072393,320.859938086129,584.242359227096
113,94.1404346833557,320.820536356819,584.358899218713
114,94.0664794793593,320.767491031709,584.48572620537
115,93.9961407905156,320.702283757638,584.621084250494
116,93.9296467010187,320.626367899924,584.763294407195
117,93.8671788584779,320.541160028495,584.91076084877
118,93.8088749683331,320.448032375116,585.061975909522
119,93.7548313814198,320.348306235461,585.215524088842
120,93.7051057501633,320.243246285247,585.370085073821
121,93.6597197309174,320.134055775782,585.52443583746
122,93.6186617117901,320.021872570916,585.677451871122
123,93.5818895470094,319.907765984611,585.828107610869
124,93.5493332804999,319.792734376218,585.975476117911
