time,a,b,c
0,1,1,1
1,1.554573388035,2.41148090912839,0.535245969148392
2,2.27915287497565,7.00017640282022,0.972506454664829
3,483.235938091595,302.80451873339,206.78346251591
4,434.68388903012,441.982224329717,115.701246243533
5,335.077832126137,544.498344934689,112.391313348569
6,286.271264580501,562.093724167037,143.593838668787
7,284.063581012225,536.971166403704,171.145968397267
8,299.836488679269,515.626819071903,176.861001016524
9,311.385795323159,510.182190054186,170.784829262426
10,313.473333493225,513.796715264269,165.055567875577
11,310.892155479445,518.11327188141,163.292484527995
12,308.476731168027,519.755533796796,164.05678046391
13,307.750598743882,519.363249996525,165.178937848444
14,308.094689225755,518.540121887279,165.663518578855
15,308.573301946269,518.127899677122,165.599536703742
16,308.773712323466,518.135785345572,165.390955537932
17,308.742727960085,518.282565955299,165.274173827321
18,308.653388775425,518.377551884211,165.267920457388
19,308.604525163908,518.390453374993,165.303852212948
20,308.602605204383,518.366518716187,165.32986554776
21,308.618045528404,518.346090185481,165.334982438504
22,308.629062160927,518.340631141404,165.329452532084
23,308.631119965818,518.343986609082,165.324012745335
24,308.628794899905,518.348066602402,165.322239269761
25,308.626525152374,518.349706118707,165.322862589394
26,308.625745411368,518.349455319828,165.323874379959
27,308.625958301108,518.348737121892,165.324395869941
28,308.626393897474,518.348285530982,165.324412858106
29,308.626625597721,518.348221019248,165.324246165692
30,308.626636189549,518.348326883869,165.324128883568
31,308.626584463283,518.348407087889,165.32409981624
32,308.626557315494,518.348434457001,165.324099534831
33,308.626536778221,518.348455384348,165.324098971443
34,308.626511339252,518.348478445998,165.324101155325
35,308.626498063079,518.348484304006,165.324108529515
36,308.626496115751,518.348474571392,165.32412028304
37,308.626505176437,518.348451582549,165.324134486225
38,308.626521367156,518.348431332357,165.324138517936
39,308.626532845874,518.348424918563,165.324132973621
40,308.626536184302,518.348429911011,165.324125505109
41,308.626531674443,518.348437758355,165.324121799887
42,308.626525760999,518.348442231841,165.32412324992
43,308.626523185702,518.34844202593,165.324126030507
44,308.62652365812,518.348439798015,165.324127810078
45,308.626525065608,518.348437793502,165.324128419333
46,308.626526281711,518.348436994799,165.324128004913
47,308.626526849702,518.348436866629,165.324127569407
48,308.626527004708,518.348437011803,165.32412726803
49,308.626526977032,518.348437186659,165.324127119622
50,308.626526904133,518.348437305646,165.324127072763
51,308.626526844548,518.348437363504,165.324127074144
52,308.62652681112,518.348437381319,165.324127089667
53,308.626526798044,518.348437380359,165.324127103726
54,308.626526796003,518.348437374051,165.324127112122
55,308.626526798072,518.34843736846,165.324127115683
56,308.626526800622,518.348437365161,165.324127116453
57,308.626526802371,518.348437363783,165.324127116089
58,308.626526803228,518.348437363499,165.324127115516
59,308.626526803496,518.348437363654,165.324127115092
60,308.626526803486,518.348437363884,165.324127114871
61,308.626526803395,518.348437364052,165.324127114793
62,308.626526803313,518.348437364138,165.324127114788
63,308.626526803264,518.348437364168,165.324127114807
64,308.626526803244,518.34843736417,165.324127114826
65,308.626526803239,518.348437364162,165.324127114838
66,308.626526803242,518.348437364154,165.324127114843
67,308.626526803245,518.34843736415,165.324127114845
68,308.626526803247,518.348437364147,165.324127114845
69,308.626526803249,518.348437364147,165.324127114844
70,308.626526803249,518.348437364147,165.324127114843
71,308.626526803249,518.348437364147,165.324127114843
72,308.626526803249,518.348437364147,165.324127114843
73,308.626526803249,518.348437364148,165.324127114843
74,308.626526803249,518.348437364148,165.324127114843
75,308.626526803249,518.348437364148,165.324127114843
76,308.626526803249,518.348437364148,165.324127114843
77,308.626526803249,518.348437364148,165.324127114843
78,308.626526803249,518.348437364148,165.324127114843
79,308.626526803249,518.348437364148,165.324127114843
80,308.626526803249,518.348437364148,165.324127114843
81,308.626526803249,518.348437364148,165.324127114843
82,308.626526803249,518.348437364148,165.324127114843
83,308.626526803249,518.348437364148,165.324127114843
84,308.626526803249,518.348437364148,165.324127114843
85,308.626526803249,518.348437364148,165.324127114843
86,308.626526803249,518.348437364148,165.324127114843
87,308.626526803249,518.348437364148,165.324127114843
88,308.626526803249,518.348437364148,165.324127114843
89,308.626526803249,518.348437364148,165.324127114843
90,308.626526803249,518.348437364148,165.324127114843
91,308.626526803249,518.348437364148,165.324127114843
92,308.626526803249,518.348437364148,165.324127114843
93,308.626526803249,518.348437364148,165.324127114843
94,308.626526803249,518.348437364148,165.324127114843
95,308.626526803249,518.348437364148,165.324127114843
96,308.626526803249,518.348437364148,165.324127114843
97,308.626526803249,518.348437364148,165.324127114843
98,308.626526803249,518.348437364148,165.324127114843
99,308.626526803249,518.348437364148,165.324127114843
100,308.626526803249,518.348437364148,165.324127114843
101,308.626526803249,518.348437364148,165.324127114843
102,308.626526803249,518.348437364148,165.324127114843
103,308.626526803249,518.348437364148,165.324127114843
104,308.626526803249,518.348437364148,165.324127114843
105,308.626526803249,518.348437364148,165.324127114843
106,308.626526803249,518.348437364148,165.324127114843
107,308.626526803249,518.348437364148,165.324127114843
108,308.626526803249,518.348437364148,165.324127114843
109,308.626526803249,518.348437364148,165.324127114843
110,308.626526803249,518.348437364148,165.324127114843
111,308.626526803249,518.348437364148,165.324127114843
112,308.626526803249,518.348437364148,165.324127114843
113,308.626526803249,518.348437364148,165.324127114843
114,308.626526803249,518.348437364148,165.324127114843
115,308.626526803249,518.348437364148,165.324127114843
116,308.626526803249,518.348437364148,165.324127114843
117,308.626526803249,518.348437364148,165.324127114843
118,308.626526803249,518.348437364148,165.324127114843
