time,a,b,c
0,1,1,1
1,25.7191152716362,4.13574777533415,35.6214658039382
2,824.665609857219,64.1887308966153,100.142000946581
3,771.098331134173,109.589873584085,110.305391798145
4,712.956995352083,134.86931302632,145.028224316904
5,682.373242763442,139.278544336228,171.927766297949
6,674.177749092652,135.743221690685,183.836828662527
7,676.975442127416,131.408903300416,185.337423742007
8,682.351107135375,128.635723133275,182.64418570877
9,686.341395307477,127.533411637837,179.683150550256
10,688.173510257437,127.45902141463,177.88913325614
11,688.501656208583,127.765270425355,177.246701770853
12,688.185705548861,128.069963931533,177.262976634987
13,687.788614858363,128.244206011824,177.493076961998
14,687.53343715257,128.300352014126,177.697012553578
15,687.434550133538,128.292966025715,177.805312327738
16,687.430231043244,128.267384804062,177.835405024029
17,687.45954992722,128.246579849122,177.826402869753
18,687.487750725651,128.236216395872,177.808046669323
19,687.503571143713,128.233778684575,177.794354991664
20,687.508525370568,128.235026763919,177.788047640438
21,687.50772279282,128.237009693557,177.786874525098
22,687.505264924278,128.238416743536,177.787968570706
23,687.503290043941,128.2390228945,177.789374404046
24,687.502351469077,128.239088830632,177.790265681086
25,687.502149287143,128.238951003148,177.790610391559
26,687.502258227832,128.238812338922,177.790638543657
27,687.502429979444,128.238732571793,177.790543454588
28,687.502548563191,128.23870155214,177.790453638323
29,687.502599581417,128.238696507857,177.790406657942
30,687.502598206291,128.238706839439,177.790397682569
31,687.502590465087,128.23871215954,177.790400235815
32,687.502580646116,128.238715340073,177.790407057973
33,687.502577153578,128.238714186382,177.790411779868
34,687.502576279418,128.2387129058,177.790413958029
35,687.50257697029,128.23871182056,177.79041434336
36,687.502578031623,128.238711088908,177.790413995572
37,687.502578945102,128.238710673863,177.790413480584
38,687.502579566797,128.238710479323,177.790413041766
39,687.502579922521,128.238710413557,177.790412744929
40,687.502580091155,128.238710410442,177.790412576023
41,687.502580149591,128.23871043023,177.79041249653
42,687.502580153848,128.238710452901,177.790412469414
43,687.502580137888,128.23871047064,177.790412467876
44,687.502580118989,128.238710481986,177.790412475759
45,687.502580104011,128.238710488102,177.790412484895
46,687.502580094346,128.23871049077,177.790412492076
47,687.502580089089,128.238710491522,177.790412496683
48,687.502580086766,128.238710491401,177.790412499175
49,687.502580086086,128.238710491005,177.790412500266
50,687.502580086164,128.238710490615,177.790412500578
51,687.502580086489,128.23871049033,177.790412500534
52,687.502580086815,128.238710490156,177.790412500375
53,687.502580087057,128.238710490068,177.790412500218
54,687.502580087205,128.238710490032,177.790412500102
55,687.502580087281,128.238710490025,177.790412500032
56,687.502580087312,128.238710490029,177.790412499995
57,687.502580087319,128.238710490037,177.790412499981
58,687.502580087316,128.238710490043,177.790412499978
59,687.50258008731,128.238710490048,177.79041249998
60,687.502580087304,128.23871049005,177.790412499983
61,687.5025800873,128.238710490052,177.790412499985
62,687.502580087298,128.238710490052,177.790412499987
63,687.502580087297,128.238710490052,177.790412499988
64,687.502580087296,128.238710490052,177.790412499989
65,687.502580087296,128.238710490052,177.790412499989
66,687.502580087297,128.238710490052,177.790412499989
67,687.502580087297,128.238710490052,177.790412499989
68,687.502580087297,128.238710490052,177.790412499989
69,687.502580087297,128.238710490052,177.790412499989
70,687.502580087297,128.238710490052,177.790412499989
71,687.502580087297,128.238710490052,177.790412499989
72,687.502580087297,128.238710490052,177.790412499989
73,687.502580087297,128.238710490052,177.790412499989
74,687.502580087297,128.238710490052,177.790412499989
75,687.502580087297,128.238710490052,177.790412499989
76,687.502580087297,128.238710490052,177.790412499989
