time,a,b,c
0,1,1,1
1,0.277759192487648,0.175169904114727,0.285537312132102
2,0.0512141710990242,0.0244636417425552,0.0355934365797765
3,0.0086827802363975,0.00323113139533636,0.00387637176846082
4,0.00145758877273977,0.000422534054823117,0.000414398806608466
5,0.000244351808030816,5.51276800514571e-05,4.41437282574029e-05
6,4.10663215836273e-05,7.23016788991721e-06,4.75232223128425e-06
7,6.77015869867702e-06,9.2435410317471e-07,4.9825961354984e-07
8,1.2311987839583e-06,1.48025802266806e-07,7.59830337023621e-08
9,2.1956986856292e-07,2.21905254848074e-08,1.03682689275341e-08
10,3.82104560172903e-08,3.21328361933037e-09,1.24885601669333e-09
11,-4.87686196353151e-09,-7.6006424153918e-10,-5.10716449722562e-10
12,-1.28847526845441e-08,-1.20547476821988e-09,-5.51737286512349e-10
13,-4.62519603607141e-09,-3.97015610681477e-10,-1.7036497494479e-10
14,-1.66029093784049e-09,-1.30754606862026e-10,-5.26051530779316e-11
15,-5.95989008254364e-10,-4.30632115629622e-11,-1.62433747499916e-11
16,-2.13940153423803e-10,-1.41825992631242e-11,-5.01561554129444e-12
17,-7.67973714506015e-11,-4.67095032139e-12,-1.54871753235937e-12
18,-2.75676920267216e-11,-1.5383482605235e-12,-4.78211692134321e-13
19,-9.89588093089382e-12,-5.06645373612016e-13,-1.47661802567364e-13
20,-3.55229082302316e-12,-1.66860483540301e-13,-4.55948867335062e-14
21,-1.27515379170955e-12,-5.49544561492381e-14,-1.40787506321733e-14
22,-4.57737632846027e-13,-1.80989062633992e-14,-4.3472247342446e-15
23,-1.64312525975855e-13,-5.96076152663307e-15,-1.34233238330414e-15
24,-5.8982710302187e-14,-1.96313951021702e-15,-4.14484260055198e-16
25,-2.11728235198754e-14,-6.46547713636208e-16,-1.2798409989233e-16
26,-7.6003366665768e-15,-2.12936443809846e-16,-3.95188223144317e-17
27,-2.72826708214359e-15,-7.01292853506191e-17,-1.2202588590563e-17
28,-9.79356783527967e-16,-2.30966413066449e-17,-3.76790500298287e-18
29,-3.51556383801197e-16,-7.60673429054281e-18,-1.16345052577474e-18
30,-1.2619700304332e-16,-2.50523034058086e-18,-3.59249271107929e-19
31,-4.53005102763871e-17,-8.2508193656374e-19,-1.10928686637223e-19
32,-1.62613705699225e-17,-2.71735572979662e-19,-3.42524662085185e-20
33,-5.83728905453535e-18,-8.94944106015881e-20,-1.05764476044205e-20
34,-2.09539185268014e-18,-2.94744237687255e-20,-3.26578671850919e-21
35,-7.5217570609544e-19,-9.70721691621482e-21,-1.00840691408836e-21
36,-2.70005961947652e-19,-3.19701111030479e-21,-3.11375050494852e-22
37,-9.69231243398154e-20,-1.05291559132046e-21,-9.61461298173682e-23
38,-3.47921651952731e-20,-3.46771157245062e-22,-2.96879222152421e-23
39,-1.24892255302371e-20,-1.14206909355643e-22,-9.1670119965562e-24
40,-4.48321492697209e-21,-3.76133304978146e-23,-2.83058236058909e-24
41,-1.60932445592915e-21,-1.23877148862528e-23,-8.74024873436195e-25
42,-5.77693741352897e-22,-4.0798163329888e-24,-2.69880675447357e-25
43,-2.07372762881198e-22,-1.34366196378912e-24,-8.33335311082981e-26
44,-7.44398973135347e-23,-4.42526654529815e-25,-2.57316586134463e-26
45,-2.67214374494502e-23,-1.45743382820119e-25,-7.9454002031724e-27
46,-9.59210376604126e-24,-4.79996705699467e-26,-2.45337408431119e-27
47,-3.44324495388986e-24,-1.58083909556775e-26,-7.57550814767835e-28
48,-1.2360099621171e-24,-5.2063945781331e-27,-2.33915912222792e-28
49,-4.43686303737072e-25,-1.71469345483758e-27,-7.22283613512978e-29
50,-1.59268567533775e-25,-5.64723552919247e-28,-2.23026135072196e-29
51,-5.71720974720298e-26,-1.85988166177462e-28,-6.8865824995416e-30
52,-2.0522873910184e-26,-6.12540379788296e-29,-2.12643323203537e-30
53,-7.36702643507915e-27,-2.01736338577059e-29,-6.56598289166463e-31
54,-2.6445164432808e-27,-6.64405966840329e-30,-2.02743864357827e-31
55,-9.49293080513749e-28,-2.18817934283273e-30,-6.26030789494238e-32
56,-3.40764511032234e-28,-7.20663129979171e-31,-1.93305257663966e-32
57,-1.22323078470344e-28,-2.37345877801331e-31,-5.96886339579569e-33
58,-4.39098997754683e-29,-7.81683748839943e-32,-1.84306059070585e-33
59,-1.57621874988955e-29,-2.57442635558189e-32,-5.69098690280912e-34
60,-5.65809888022431e-30,-8.47871158911831e-33,-1.75725812223793e-34
61,-2.03106852653788e-30,-2.79241043565219e-33,-5.4260467664175e-35
62,-7.29085766583355e-31,-9.19662847259334e-34,-1.67545013101743e-35
63,-2.61717439903682e-31,-3.0288518544073e-34,-5.17344074308394e-36
64,-9.39478199810751e-32,-9.97533344234312e-35,-1.59745065679442e-36
65,-3.37241296661192e-32,-3.28531344777183e-35,-4.93259462632163e-37
66,-1.2105836218087e-32,-1.08199736003764e-35,-1.5230823965756e-37
67,-4.34559088670508e-33,-3.56349038148071e-36,-4.70296094144754e-38
68,-1.55992199253447e-33,-1.17361318686248e-36,-1.4521763015914e-38
69,-5.59959896417614e-34,-3.86522135582464e-37,-4.48401770110085e-39
70,-2.01006901048032e-34,-1.27298638910689e-37,-1.38457119302606e-39
71,-7.21547641668976e-35,-4.19250075913352e-38,-4.27526721869757e-40
72,-2.59011504820748e-35,-1.38077380604729e-38,-1.32011339563715e-40
73,-9.29764796166354e-36,-4.54749185257641e-39,-4.07623497898337e-41
74,-3.33754498029483e-36,-1.49768795150173e-39,-1.25865643642986e-41
75,-1.19806713928305e-36,-4.9325414377656e-40,-3.88646884474121e-42
76,-4.30066075125401e-37,-1.62450162003901e-40,-1.2000606078008e-42
77,-1.54379352299445e-37,-5.3501943101867e-41,-3.70553713390469e-43
78,-5.54170296028277e-38,-1.76205297696575e-41,-1.14419266506128e-43
79,-1.98928621234519e-38,-5.80321108659979e-42,-3.53302856636199e-44
80,-7.1408728742559e-39,-1.91125121411655e-42,-1.09092561348148e-44
81,-2.56333478258861e-39,-6.29458613335101e-43,-3.36855100884571e-45
82,-9.20151544962668e-40,-2.07308250728774e-43,-1.04013837047819e-45
83,-3.30303662029724e-40,-6.82756735864143e-44,-3.21173058356551e-46
84,-1.18567979098131e-40,-2.24861653469713e-44,-9.91715490379209e-47
85,-4.25619430951077e-41,-7.40567768066578e-45,-3.06221081833782e-47
86,-1.5278315560493e-41,-2.43901354738097e-45,-9.45546902001053e-48
87,-5.48440483190332e-42,-8.03273831352202e-46,-2.91965183628046e-48
88,-1.96871809860916e-42,-2.64553203826243e-46,-9.01527658443574e-49
89,-7.0670402178283e-43,-8.71289402480769e-47,-2.78372958323063e-49
90,-2.53683132570813e-43,-2.86953706058271e-47,-8.59557698532703e-50
91,-9.10637689433117e-44,-9.45064053185175e-48,-2.65413509112974e-50
92,-3.26888505756135e-44,-3.11250925067831e-48,-8.19541619369053e-51
93,-1.17342052225173e-44,-1.02508542166534e-48,-2.53057377557474e-51
94,-4.21218795670429e-45,-3.37605458855573e-49,-7.81388456208271e-52
95,-1.51203486270699e-45,-1.11188241916382e-49,-2.4127647468285e-52
96,-5.42770040069663e-46,-3.66191505977534e-50,-7.45011482737693e-53
97,-1.94836325314487e-46,-1.20602877371638e-50,-2.30044023206406e-53
98,-6.99397366464446e-47,-3.97198017782824e-51,-7.10328012912281e-54
99,-2.5106030686416e-47,-1.30814677699975e-51,-2.19334490370649e-54
100,-9.01222691205691e-48,-4.30829942134933e-52,-6.7725920689676e-55
101,-3.23508860993898e-48,-1.41891141195714e-52,-2.0912353207711e-55
102,-1.16128881532658e-48,-4.67309580435715e-53,-6.4572989518727e-56
103,-4.16863917872115e-49,-1.5390548143227e-53,-1.99387937549188e-56
104,-1.49640230518211e-49,-5.06878057000528e-54,-6.15668407741741e-57
105,-5.37158473773512e-50,-1.66937111191648e-54,-1.90105576571171e-57
106,-1.92821960342794e-50,-5.49796912849668e-55,-5.87006411064988e-58
107,-6.92166468663298e-51,-1.81072167369665e-55,-1.81255349183508e-58
108,-2.48464655939655e-51,-5.96349834450835e-56,-5.5967875287819e-59
109,-8.91905170882264e-52,-1.96404080326438e-56,-1.72817137719975e-59
110,-3.20164182240762e-52,-6.46844528839288e-57,-5.3362331401966e-60
111,-1.14928253514327e-52,-2.13034191445461e-57,-1.64771761077727e-60
112,-4.12554064087053e-53,-7.01614757509949e-58,-5.08780867240281e-61
113,-1.48093136817272e-53,-2.31072422992887e-58,-1.57100931116601e-61
114,-5.31604906932744e-54,-7.61022545023972e-59,-4.85094942659835e-62
115,-1.90828409167717e-54,-2.50638006272427e-59,-1.49787211139758e-62
116,-6.85010263648463e-55,-8.25460567482118e-60,-4.62511699215129e-63
