time,a,b,c
0,1,1,1
1,147.089842477941,181.79201073123,668.75716714441
2,136.282086391222,162.452238367092,698.724222553822
3,134.319853225495,147.137129794866,715.841433570487
4,138.121675162355,137.740392945733,721.33580564644
5,144.496731167265,133.858161625248,718.811053342182
6,150.662310133932,133.981967945432,712.539236609618
7,154.94214193457,136.279621676416,706.000777225494
8,156.941750451226,139.148246265452,701.171369239303
9,157.139333215761,141.533770021254,698.616171724103
10,156.321650645825,142.989121974351,697.993026147182
11,155.191251532434,143.533945322064,698.582138478129
12,154.203820758452,143.434800772783,699.665393719659
13,153.562223495723,143.01478103422,700.720864190769
14,153.282256894933,142.536529579206,701.473064690672
15,153.274726652934,142.157502773955,701.855317766657
16,153.417732659255,141.935908817069,701.931720683286
17,153.60337087693,141.860455542536,701.82109973342
18,153.761238042318,141.884827976957,701.639515554014
19,153.860755994886,141.95676140733,701.469061822703
20,153.90127178808,142.034849550272,701.35157193662
21,153.898490214082,142.094698216763,701.294823997242
22,153.873378365321,142.128529805733,701.287288850551
23,153.84217962679,142.138264870697,701.306506929776
24,153.817518624247,142.133274543573,701.337718891698
25,153.802156884783,142.12093948052,701.365246002974
26,153.796412959336,142.108176642245,701.383594332804
27,153.797507952065,142.098764988239,701.391807546211
28,153.801919706118,142.093741447591,701.392372533038
29,153.806893669525,142.092445581356,701.388691126219
30,153.810824863689,142.093524463092,701.383702321601
31,153.813106233378,142.095574436327,701.379399396268
32,153.813873341745,142.097573732837,701.376657251952
33,153.813601526225,142.098988478467,701.375529898013
34,153.812860811499,142.099690679837,701.375574667134
35,153.812092805665,142.09982068773,701.376212380809
36,153.811531586066,142.099620735397,701.376970002973
37,153.811233081939,142.099310967923,701.377574080521
38,153.811149761554,142.099031623096,701.37793339112
39,153.811197755142,142.098845359401,701.37806965861
40,153.811298804912,142.098757542871,701.378055663227
41,153.811398508066,142.098743749296,701.377969823986
42,153.811471623877,142.098770902244,701.377870031794
43,153.81151102448,142.098813382058,701.377788719383
44,153.811522726182,142.098852068878,701.377738801719
45,153.811516873878,142.098877721311,701.377719274179
46,153.811500644803,142.098889737994,701.377723595662
47,153.811485662226,142.098890706753,701.377737577619
48,153.81147295205,142.098886509177,701.377754409105
49,153.811469293032,142.098878247926,701.377766227458
50,153.811469061181,142.098872201516,701.377772436679
51,153.81147059498,142.098868417691,701.377774647345
52,153.811472723982,142.09886649009,701.37777442898
53,153.811474747037,142.098865861537,701.377773031989
54,153.811476332093,142.098866005076,701.37777130865
55,153.811477395658,142.098866509153,701.377769749155
56,153.811477994978,142.098867098464,701.377768568574
57,153.811478247109,142.098867618503,701.377767802874
58,153.811478276883,142.098868004836,701.377767391212
59,153.8114781893,142.098868250525,701.377767235689
60,153.811478059423,142.098868378837,701.37776723841
61,153.811477933004,142.098868423782,701.377767320104
62,153.811477832366,142.098868418302,701.37776742593
63,153.811477763819,142.098868388535,701.37776752375
64,153.811477724431,142.098868352229,701.377767598943
65,153.81147770718,142.098868319544,701.377767648468
66,153.811477704331,142.098868294894,701.377767675681
67,153.811477709258,142.098868278969,701.37776768651
68,153.811477717155,142.098868270456,701.377767687048
69,153.81147772504,142.098868267284,701.377767682316
70,153.811477731421,142.0988682674,701.377767675836
71,153.811477735832,142.098868269144,701.37776766971
72,153.811477738415,142.098868271375,701.377767664928
73,153.811477739588,142.098868273426,701.37776766173
74,153.81147773983,142.098868274997,701.377767659936
75,153.811477739558,142.098868276027,701.377767659188
76,153.811477739079,142.09886827659,701.377767659109
77,153.811477738588,142.098868276812,701.37776765938
78,153.811477738184,142.098868276819,701.377767659775
79,153.811477737901,142.098868276718,701.377767660158
80,153.811477737732,142.098868276581,701.377767660462
81,153.811477737653,142.098868276453,701.377767660668
82,153.811477737633,142.098868276353,701.377767660786
83,153.811477737648,142.098868276286,701.377767660838
84,153.811477737677,142.098868276249,701.377767660846
85,153.811477737707,142.098868276234,701.37776766083
86,153.811477737733,142.098868276232,701.377767660806
87,153.811477737751,142.098868276238,701.377767660782
88,153.811477737762,142.098868276247,701.377767660763
89,153.811477737767,142.098868276255,701.37776766075
90,153.811477737769,142.098868276261,701.377767660742
91,153.811477737768,142.098868276265,701.377767660738
92,153.811477737766,142.098868276268,701.377767660738
93,153.811477737765,142.098868276269,701.377767660739
94,153.811477737763,142.098868276269,701.37776766074
95,153.811477737762,142.098868276269,701.377767660741
96,153.811477737761,142.098868276268,701.377767660743
97,153.811477737761,142.098868276268,701.377767660744
98,153.811477737761,142.098868276267,701.377767660744
99,153.811477737761,142.098868276267,701.377767660744
100,153.811477737761,142.098868276267,701.377767660744
101,153.811477737761,142.098868276267,701.377767660744
102,153.811477737761,142.098868276267,701.377767660744
103,153.811477737761,142.098868276267,701.377767660744
104,153.811477737761,142.098868276267,701.377767660744
105,153.811477737761,142.098868276267,701.377767660744
106,153.811477737761,142.098868276267,701.377767660744
107,153.811477737761,142.098868276267,701.377767660744
108,153.811477737761,142.098868276267,701.377767660744
109,153.811477737761,142.098868276267,701.377767660744
110,153.811477737761,142.098868276267,701.377767660744
111,153.811477737761,142.098868276267,701.377767660744
112,153.811477737761,142.098868276267,701.377767660744
113,153.811477737761,142.098868276267,701.377767660744
114,153.811477737761,142.098868276267,701.377767660744
115,153.811477737761,142.098868276267,701.377767660744
116,153.811477737761,142.098868276267,701.377767660744
117,153.811477737761,142.098868276267,701.377767660744
118,153.811477737761,142.098868276267,701.377767660744
119,153.811477737761,142.098868276267,701.377767660744
120,153.811477737761,142.098868276267,701.377767660744
121,153.811477737761,142.098868276267,701.377767660744
122,153.811477737761,142.098868276267,701.377767660744
123,153.811477737761,142.098868276267,701.377767660744
124,153.811477737761,142.098868276267,701.377767660744
125,153.811477737761,142.098868276267,701.377767660744
126,153.811477737761,142.098868276267,701.377767660744
127,153.811477737761,142.098868276267,701.377767660744
128,153.811477737761,142.098868276267,701.377767660744
129,153.811477737761,142.098868276267,701.377767660744
130,153.811477737761,142.098868276267,701.377767660744
131,153.811477737761,142.098868276267,701.377767660744
132,153.811477737761,142.098868276267,701.377767660744
133,153.811477737761,142.098868276267,701.377767660744
134,153.811477737761,142.098868276267,701.377767660744
135,153.811477737761,142.098868276267,701.377767660744
136,153.811477737761,142.098868276267,701.377767660744
137,153.811477737761,142.098868276267,701.377767660744
138,153.811477737761,142.098868276267,701.377767660744
139,153.811477737761,142.098868276267,701.377767660744
140,153.811477737761,142.098868276267,701.377767660744
141,153.811477737761,142.098868276267,701.377767660744
142,153.811477737761,142.098868276267,701.377767660744
143,153.811477737761,142.098868276267,701.377767660744
144,153.811477737761,142.098868276267,701.377767660744
145,153.811477737761,142.098868276267,701.377767660744
146,153.811477737761,142.098868276267,701.377767660744
147,153.811477737761,142.098868276267,701.377767660744
148,153.811477737761,142.098868276267,701.377767660744
149,153.811477737761,142.098868276267,701.377767660744
150,153.811477737761,142.098868276267,701.377767660744
151,153.811477737761,142.098868276267,701.377767660744
152,153.811477737761,142.098868276267,701.377767660744
153,153.811477737761,142.098868276267,701.377767660744
154,153.811477737761,142.098868276267,701.377767660744
155,153.811477737761,142.098868276267,701.377767660744
156,153.811477737761,142.098868276267,701.377767660744
157,153.811477737761,142.098868276267,701.377767660744
158,153.811477737761,142.098868276267,701.377767660744
159,153.811477737761,142.098868276267,701.377767660744
160,153.811477737761,142.098868276267,701.377767660744
161,153.811477737761,142.098868276267,701.377767660744
162,153.811477737761,142.098868276267,701.377767660744
163,153.811477737761,142.098868276267,701.377767660744
164,153.811477737761,142.098868276267,701.377767660744
165,153.811477737761,142.098868276267,701.377767660744
166,153.811477737761,142.098868276267,701.377767660744
167,153.811477737761,142.098868276267,701.377767660744
168,153.811477737761,142.098868276267,701.377767660744
169,153.811477737761,142.098868276267,701.377767660744
170,153.811477737761,142.098868276267,701.377767660744
171,153.811477737761,142.098868276267,701.377767660744
172,153.811477737761,142.098868276267,701.377767660744
173,153.811477737761,142.098868276267,701.377767660744
174,153.811477737761,142.098868276267,701.377767660744
