time,a,b,c
0,1,1,1
1,126.815166961605,282.44161932235,590.275894591725
2,137.931000541831,308.347545658516,553.302988095283
3,147.001747163718,335.209787348961,517.410111978643
4,154.117354682851,362.541434404688,482.995787948754
5,159.442336072276,389.93090167892,450.308422056558
6,163.174708023377,417.041824607014,419.487498196211
7,165.519969027019,443.606255147539,390.596224343853
8,166.677510488987,469.415786833342,363.64436358785
9,166.82791375069,494.323205446252,338.599151104966
10,166.135764745756,518.21894140639,315.40597490709
11,164.745425141087,541.03198790416,293.991829989748
12,162.781989907308,562.722209488706,274.272036768426
13,160.353361870081,583.272669017888,256.155855625186
14,157.552064366563,602.684541150562,239.54977143033
15,154.456863852828,620.97321953432,224.359773597751
16,151.134655313242,638.16437826623,210.493416360863
17,147.642026549124,654.29113193405,197.861099488522
18,144.026861872122,669.391303777773,186.377198924547
19,140.329519886503,683.505813088628,175.960513222286
20,136.583990043747,696.676769946138,166.535000366523
21,132.818491755058,708.94737764222,158.029289196913
22,129.05683076409,720.359385520915,150.377873930857
23,125.31890083489,730.953327392189,143.520366241632
24,121.621289956164,740.767936292332,137.401481490418
25,117.977566823879,749.839600012662,131.971296139653
26,114.398831398119,758.202078005027,127.184981070279
27,110.894252824366,765.88643869064,123.002327499677
28,107.471303242502,772.920938024396,119.387634763836
29,104.13594900248,779.330962270168,116.309576965827
30,100.892906982017,785.139047653211,113.740927470083
31,97.7458476298404,790.364946592185,111.658289837886
32,94.6975577160902,795.025722790285,110.04184036087
33,91.7500869543509,799.135895534614,108.875037400053
34,88.9048815455876,802.707611591083,108.144315856024
35,86.1628607400197,805.75083662995,107.838819358464
36,83.5244898302812,808.273595966422,107.950086596138
37,80.9898610048342,810.282265578418,108.471679019865
38,78.5587624774783,811.781888984675,109.398794485598
39,76.2307284358275,812.77652738553,110.727867170443
40,74.0050756089704,813.269658442691,112.456131578647
41,71.8809307099709,813.264593350253,114.581176900952
42,69.857256739031,812.764911516541,117.100486151941
43,67.932880036819,811.774940081139,120.010929166449
44,66.1065070296056,810.30020186844,123.308295980735
45,64.3767370288607,808.347823838524,126.986876409806
46,62.7420735917524,805.926938941094,131.039045837458
47,61.2009363572285,803.049006960904,135.454932180597
48,59.75167264311,799.728055427149,140.222163643879
49,58.3925679238658,795.980857571807,145.325680303315
50,57.1218565997049,791.826973398729,150.747682443499
51,55.9377332727742,787.288697202481,156.467672556522
52,54.8383642169925,782.390947729004,162.462554184197
53,53.821899632312,777.161021521634,168.706866998209
54,52.8864850779172,771.62829814423,175.173071057788
55,52.0302721149598,765.823910895113,181.831866027274
56,51.2514287272196,759.780338203706,188.652590135272
57,50.5481476641899,753.531023826591,195.60359216315
58,49.9186537727054,747.109968928014,202.652632572715
59,49.3612089462043,740.551360311773,209.767250620092
60,48.8741154782321,733.889202371783,216.915129405431
61,48.4557166149141,727.157016589772,224.064395822409
62,48.104395901558,720.387531963429,231.183931093402
63,47.8185732535615,713.612472581136,238.243586718665
64,47.5966996470915,706.862348435074,245.214399350607
65,47.4372494235031,700.166296314277,252.068757026649
66,47.3387113838652,693.551944964505,258.780543170292
67,47.2995773305162,687.045332428194,265.325230026705
68,47.3183303595695,680.67082804516,271.679968828137
69,47.3934300906092,674.451109405835,277.823626434759
70,47.523300301698,668.407101529593,283.73685981231
71,47.7063100988882,662.558025454597,289.402083547726
72,47.9407664950458,656.921284938827,294.803594896071
73,48.2248886375133,651.512630748158,299.927427694984
74,48.556803255868,646.346038607048,304.761488728048
75,48.9345035992166,641.434045370989,309.295244877756
76,49.3558929965599,636.787137846016,313.520329045498
77,49.8187300601897,632.414301635167,317.429985241487
78,50.3206625055543,628.322659132878,321.019464565232
79,50.8590925306538,624.518630745494,324.28491369445
80,51.4313482208435,621.006397097405,327.224872462858
81,52.034584914472,617.788787229201,329.839322320191
82,52.6658398512317,614.866971168239,332.130079762911
83,53.3219955989095,612.240848922602,334.100347511999
84,53.9998076766478,609.908993970181,335.754801553345
85,54.6959121333058,607.868634779535,337.09957246546
86,55.4068650966772,606.115744590119,338.142128832399
87,56.1291485377501,604.645067951143,338.891238525831
88,56.8592034008644,603.450226303762,339.356834680432
89,57.5934479605657,602.523763448661,339.549948374081
90,58.3283153317087,601.857252408688,339.482567248805
91,59.0602757811171,601.441345110028,339.167561092165
92,59.7858740320632,601.265888992937,338.618530373728
93,60.501751423644,601.319982617277,337.849726371606
94,61.2046821486677,601.592105438365,336.875887475321
95,61.8915921492831,602.070169878261,335.712166090547
96,62.5595924826763,602.741663735239,334.37395532607
97,63.2059917559644,603.593688781445,332.876835543361
98,63.8283255837893,604.613119699694,331.236388820319
99,64.424360026014,605.786616374159,329.468180224182
100,64.9921172335719,607.100807032789,327.587552595949
101,65.5298673320154,608.542251917404,325.609667005112
102,66.0361508605057,610.097658982517,323.549269349057
103,66.5097674502586,611.753858870606,321.420721906906
104,66.9497771564782,613.497906017586,319.237904818011
105,67.3554955282407,615.317130852844,317.014166592901
106,67.7264861353838,617.199210180511,314.762262125666
107,68.0625503271446,619.132208771772,312.494321060824
108,68.3637153257956,621.104622230643,310.221816917669
109,68.6302206048957,623.105411450676,307.955546208233
110,68.8625006530085,625.124041320805,305.705606963868
111,69.0611689517602,627.150503022117,303.481392447072
112,69.2270031536318,629.175325744532,301.291594212927
113,69.3609287988186,631.189589690076,299.1442053692
114,69.464001529634,633.184938950329,297.04652548237
115,69.5373895661888,635.153588106309,295.005171438597
116,69.5823573365116,637.088322715305,293.026093283121
117,69.6002500855109,638.98249438479,291.114594570914
118,69.5924790270505,640.830012738547,289.275355183288
119,69.5605068377517,642.625339568226,287.512451577913
120,69.5058340500868,644.363479933024,285.829379386746
121,69.4299868486496,646.039964454066,284.229083315025
122,69.3345055044133,647.650836655161,282.713981113418
123,69.2209339218338,649.192638350243,281.285988902996
124,69.0908101327425,650.662392436536,279.946547684859
125,68.9456576964625,652.057584967036,278.696649897567
126,68.786978121116,653.376146529614,277.536865604647
127,68.6162441663039,654.616433768231,276.46736762908
128,68.4348939462793,655.777210846431,275.487955978389
129,68.2443258621163,656.85763039119,274.598081953061
130,68.0458942757056,657.857214299715,273.796871643736
131,67.8409058734037,658.775834681439,273.083148614854
132,67.6306166825757,659.613694956593,272.455455776393
133,67.4162296606476,660.371311137821,271.912076498972
134,67.1988928120949,661.049493256771,271.451055061562
135,66.9796977953818,661.649326961542,271.07021643735
136,66.7596789572094,662.172155367951,270.76718539872
137,66.53981275203,662.619561168583,270.539404982618
138,66.3210175080494,662.993348983829,270.384154366969
139,66.104153490642,663.295527961031,270.298566202143
140,65.890023231178,663.52829462494,270.279643428054
141,65.6793720900885,663.694015990493,270.324275594474
142,65.4728890159783,663.795212946122,270.429254715303
143,65.2712074763617,663.834543904159,270.591290685914
144,65.0749065347012,663.814788738439,270.80702626656
145,64.8845120502493,663.738833012831,271.073051653093
146,64.7004979803552,663.609652518644,271.385918636773
147,64.5232877673036,663.430298137763,271.742154354157
148,64.3532557942926,663.203881051281,272.138274622777
149,64.1907288971446,662.933558316436,272.570796853074
150,64.0359879200015,662.622518835122,273.036252525006
151,63.8892693050203,662.27396973937,273.531199213912
152,63.7507667077546,661.89112322044,274.052232147222
153,63.6206326313536,661.477183828477,274.595995271915
154,63.4989800739438,661.035336269774,275.159191811255
