time,a,b,c
0,1,1,1
1,0.236984585147023,0.707048542691228,0.326606958412665
2,0.0419330734953242,0.345365663903295,0.0975357899663079
3,0.00674305654870358,0.155721888629684,0.0273094896260119
4,0.00105399385816159,0.0692654775721942,0.00741183234347183
5,0.000163444995307609,0.0307447696103205,0.00198356165580677
6,2.53052563231462e-05,0.0136422320291552,0.00052746236899275
7,3.92681595456381e-06,0.00605315850899823,0.000139885320399252
8,6.22733873637421e-07,0.00268599578611899,3.71249288499134e-05
9,4.50289250645984e-08,0.0011917886221297,9.69916599291588e-06
10,-2.9449945081916e-08,0.000528805004988383,2.50666564391283e-06
11,1.31678013076844e-07,0.0002345689872246,8.00102509243632e-07
12,-6.58469601089914e-08,0.000104122457406856,1.86957352187224e-07
13,3.28832619731592e-08,4.62603222792509e-05,6.34266206689242e-08
14,4.36700895160357e-09,2.05149871728285e-05,1.76647208184838e-08
15,5.78720171779628e-10,9.06370917992892e-06,4.44831408315932e-09
16,4.57694597037463e-09,4.0288931878379e-06,1.93227916971001e-09
17,9.13249506779649e-09,1.86024870688825e-06,1.24946450987456e-09
18,1.21352166098543e-09,8.55238069511427e-07,2.86966183977368e-10
19,-5.56463246683457e-09,3.87790642716074e-07,-2.53577928879319e-11
20,-1.16709222700751e-09,1.77676912513582e-07,7.2992151169523e-11
21,4.40006890948635e-09,8.11831934987815e-08,5.37809152166899e-11
22,1.66203074772446e-09,3.70572507048565e-08,-1.01677786068122e-11
23,2.95561179529842e-10,1.47015089846778e-08,-1.78525212647288e-11
24,-6.90984601660193e-11,4.70063531189938e-09,-1.0791111786552e-11
25,-8.49472523612188e-11,8.86626742848067e-10,-4.47299056766243e-12
26,-2.96327898981741e-11,4.89157276929852e-10,-1.92022131907118e-12
27,-1.0337029304248e-11,2.69870995401791e-10,-8.24336617488654e-13
28,-3.60594379415787e-12,1.48889442299768e-10,-3.5388153031418e-13
29,-1.25788853488915e-12,8.21431958455217e-11,-1.51918688119483e-13
30,-4.38798732461982e-13,4.53188924579918e-11,-6.52175539635461e-14
31,-1.53069467023334e-13,2.50027040277465e-11,-2.79974070184514e-14
32,-5.33963751521046e-14,1.37941413567981e-11,-1.2019076952736e-14
33,-1.8626659743642e-14,7.6103102912455e-12,-5.15969963577728e-15
34,-6.49767802059761e-15,4.19865370601657e-12,-2.21502037437096e-15
35,-2.26663396660631e-15,2.3164223623478e-12,-9.50891641997606e-16
36,-7.90686999615429e-16,1.27798407215529e-12,-4.08210653627829e-16
37,-2.75821301794441e-16,7.05071456410589e-13,-1.75241773484514e-16
38,-9.62168222831312e-17,3.88992139633288e-13,-7.52299796712225e-17
