time,a,b,c
0,1,1,1
1,633.713748385322,114.710401668503,250.084662879037
2,611.854577058798,110.519177015559,276.218639599564
3,600.085002028007,103.733351869354,294.813192765502
4,596.595882223484,96.3400419531729,305.705597828156
5,599.323065783441,89.4680952260083,309.841286027788
6,606.219205467678,83.671251132072,308.720720451987
7,615.423253449065,79.1592271141456,304.000242051162
8,625.369565275297,75.9489191372033,297.232564957385
9,634.843682479362,73.9520407568583,289.72381906429
10,642.99558658592,73.0204382544007,282.47506065504
11,649.323403691225,72.9679636615106,276.176550205304
12,653.636101420734,73.583124229685,271.23218975096
13,656.000494743246,74.641751514453,267.799712214202
14,656.676292590024,75.9236291360215,265.839053351238
15,656.041987697434,77.2325647563337,265.16662984153
16,654.525510316036,78.4134526620051,265.507970460384
17,652.541004645784,79.3637203483248,266.549831819891
18,650.443060985286,80.0347903133396,267.984769580631
19,648.501163893121,80.4249601855074,269.543931261604
20,646.89151558983,80.5670846973955,271.017588840848
21,645.702844517732,80.5144173688029,272.263441955845
22,644.951370568331,80.3278794874928,273.204310260961
23,644.59965476177,80.0663183601889,273.818940067424
24,644.576275951431,79.7801447157337,274.128641761506
25,644.792719558523,79.5081468103706,274.183419367505
26,645.158998543823,79.2764428174018,274.04750847736
27,645.593243062797,79.0994118746779,273.788695331185
28,646.028628459872,78.9814338167255,273.469671974903
29,646.416632443511,78.9192244790861,273.142427188656
30,646.727317735421,78.9043234332547,272.845473761561
31,646.94744233787,78.925415023472,272.603422507986
32,647.077441146171,78.9702992656073,272.428040227423
33,647.127664878699,79.0274706007562,272.320445442286
34,647.114485254807,79.0872057833988,272.273929754771
35,647.056835031556,79.1421628224696,272.276832092374
36,646.973373416444,79.1875395280598,272.315225272908
37,646.880490074274,79.2209204672943,272.375074020603
38,646.79112131483,79.2418870937601,272.443810492606
39,646.714252662919,79.2515225691823,272.511333817349
40,646.654973976464,79.251883540551,272.570474777565
41,646.615001614578,79.2454911650896,272.616978322158
42,646.593539188127,79.2349398216215,272.649181267997
43,646.587622349457,79.2225318940338,272.667427302888
44,646.593877958108,79.2101327769328,272.673560352422
45,646.608185033279,79.1991200703445,272.670213303837
46,646.626760780348,79.1903465538626,272.660341648021
47,646.646351010788,79.1841770629601,272.646847649717
48,646.664486748483,79.1805784449163,272.632242609167
49,646.679545479443,79.179245856846,272.618459789582
50,646.690694713676,79.1797036933011,272.606810516971
51,646.697768742059,79.1814027645103,272.598010407107
52,646.701107744459,79.1838067926939,272.592254362473
53,646.701378184658,79.1864511150146,272.589338141971
54,646.699404215508,79.1889745844571,272.588795685233
55,646.696029884938,79.1911302099177,272.590026786452
56,646.692019622119,79.1927804122264,272.592401729368
57,646.687996081609,79.1938818782504,272.595338826607
58,646.68441071074,79.1944643308364,272.598355197137
59,646.681541029104,79.1946070427746,272.601092986918
60,646.679507836847,79.1944162733195,272.603324662702
61,646.678305178028,79.1940059180211,272.604942288739
62,646.677836220054,79.1934826800831,272.605936342808
63,646.677949329158,79.1929361781503,272.606369398261
64,646.678470205457,79.1924337174349,272.606349097292
65,646.679227584986,79.1920190009839,272.60600364074
66,646.680071452862,79.1917138240361,272.605461811486
67,646.680883835215,79.1915217336011,272.604838481572
68,646.68158303247,79.1914327017725,272.604225688841
69,646.682122640821,79.1914280123821,272.603688731691
70,646.682486915199,79.1914847580413,272.603266325856
71,646.682684005479,79.1915795548802,272.602973678395
72,646.682738411181,79.1916912784646,272.602807325125
73,646.682683711781,79.191802788013,272.602750703294
74,646.682556305763,79.1919017281071,272.602779634338
75,646.682390575156,79.1919805749449,272.602867131351
76,646.682215617813,79.1920361318426,272.60298718374
77,646.682053475708,79.1920686831227,272.603117381874
78,646.681918640941,79.1920809954715,272.603240411752
79,646.681818539546,79.1920773203234,272.603344567144
80,646.681754667615,79.1920625080663,272.603423495118
81,646.681724072036,79.1920413016319,272.603475416234
82,646.681720915234,79.1920178382902,272.603502052171
83,646.681737926386,79.1919953572769,272.603507461457
84,646.681767609059,79.1919760886233,272.603496938453
85,646.681803138491,79.1919612852274,272.603476080604
86,646.681838934842,79.1919513548044,272.603450081051
87,646.681870938591,79.1919460492796,272.603423262772
88,646.681896639768,79.1919446746822,272.603398839305
89,646.681914960627,79.1919463004771,272.603378823156
90,646.681925973886,79.1919499112125,272.603364156952
91,646.681930426696,79.1919545726029,272.603355025158
92,646.681929567102,79.1919594877758,272.603350972018
93,646.681924920956,79.1919640381067,272.603351084639
94,646.681918044646,79.1919678079512,272.603354216466
95,646.681910331021,79.1919705812357,272.603359185496
96,646.681902893259,79.1919723141129,272.6033649182
97,646.681896560705,79.1919731213106,272.603370467352
98,646.681891713411,79.1919731785516,272.603375275712
99,646.681888344534,79.1919727036327,272.603379132315
100,646.681887108118,79.1919717550632,272.603381322128
101,646.681886891093,79.1919707734848,272.603382521714
102,646.681887401933,79.1919698579793,272.603382924599
103,646.681888367213,79.1919690707695,272.603382743012
104,646.681889557731,79.1919684430459,272.603382175822
105,646.681890795446,79.1919679818305,272.603381394722
106,646.681891953622,79.1919676768859,272.603380537164
107,646.681892952279,79.1919675070284,272.603379704619
108,646.681893750838,79.1919674454624,272.603378964619
109,646.681894339495,79.1919674639568,272.603378355241
110,646.681894730499,79.1919675358477,272.603377890856
111,646.681894950163,79.1919676379619,272.603377568231
112,646.681895032093,79.191967751625,272.60337737231
113,646.681895011866,79.1919678629461,272.603377281274
114,646.681894923201,79.1919679625826,272.603377270621
115,646.681894795483,79.1919680451654,272.603377316225
116,646.681894652461,79.1919681085443,272.603377396398
117,646.681894511854,79.1919681529785,272.603377493095
118,646.681894385632,79.1919681803604,272.603377592407
119,646.681894280728,79.1919681935349,272.603377684532
120,646.681894199979,79.1919681957446,272.603377763375
121,646.681894143154,79.191968190212,272.603377825948
122,646.681894107927,79.1919681798546,272.603377871668
123,646.681894090744,79.1919681671156,272.603377901657
124,646.681894087528,79.1919681538913,272.603377918111
125,646.68189409421,79.1919681415298,272.603377923768
126,646.681894107096,79.1919681308805,272.603377921484
127,646.681894123083,79.1919681223726,272.603377913946
128,646.681894139757,79.1919681161075,272.603377903476
129,646.681894155393,79.1919681119522,272.603377891935
130,646.681894168902,79.1919681096241,272.603377880704
131,646.681894179725,79.1919681087636,272.603377870701
132,646.68189418772,79.1919681089903,272.603377862449
133,646.681894193047,79.1919681099445,272.603377856147
134,646.681894196057,79.1919681113127,272.603377851757
135,646.681894197201,79.1919681128418,272.60337784908
136,646.681894196957,79.1919681143433,272.603377847823
137,646.681894195781,79.1919681156899,272.603377847657
138,646.68189419407,79.1919681168081,272.603377848256
139,646.681894192146,79.191968117668,272.603377849327
140,646.68189419025,79.1919681182724,272.603377850626
141,646.681894188544,79.1919681186464,272.603377851964
142,646.681894187124,79.191968118828,272.603377853209
143,646.681894186028,79.1919681188609,272.603377854275
144,646.681894185255,79.1919681187885,272.603377855123
145,646.681894184774,79.1919681186502,272.603377855745
146,646.681894184537,79.1919681184791,272.603377856153
147,646.68189418449,79.191968118301,272.603377856379
148,646.681894184577,79.1919681181341,272.603377856458
149,646.681894184749,79.19196811799,272.60337785643
150,646.681894184964,79.1919681178747,272.60337785633
151,646.681894185189,79.1919681177896,272.603377856189
152,646.6818941854,79.191968117733,272.603377856034
153,646.681894185583,79.1919681177011,272.603377855882
154,646.681894185729,79.1919681176891,272.603377855747
155,646.681894185838,79.1919681176918,272.603377855635
156,646.68189418591,79.1919681177045,272.60337785555
157,646.681894185951,79.1919681177228,272.60337785549
158,646.681894185967,79.1919681177434,272.603377855454
159,646.681894185965,79.1919681177637,272.603377855436
160,646.681894185949,79.1919681177818,272.603377855434
161,646.681894185926,79.191968117797,272.603377855442
162,646.6818941859,79.1919681178086,272.603377855456
163,646.681894185875,79.1919681178169,272.603377855473
164,646.681894185852,79.191968117822,272.603377855492
165,646.681894185832,79.1919681178245,272.603377855508
166,646.681894185817,79.191968117825,272.603377855523
167,646.681894185807,79.191968117824,272.603377855534
168,646.6818941858,79.1919681178222,272.603377855543
169,646.681894185797,79.1919681178199,272.603377855548
170,646.681894185796,79.1919681178175,272.603377855551
171,646.681894185798,79.1919681178152,272.603377855552
172,646.6818941858,79.1919681178132,272.603377855552
173,646.681894185803,79.1919681178117,272.603377855551
174,646.681894185806,79.1919681178105,272.603377855549
175,646.681894185809,79.1919681178098,272.603377855547
176,646.681894185811,79.1919681178093,272.603377855545
177,646.681894185813,79.1919681178092,272.603377855543
178,646.681894185815,79.1919681178092,272.603377855541
179,646.681894185816,79.1919681178094,272.60337785554
180,646.681894185816,79.1919681178096,272.603377855539
181,646.681894185816,79.1919681178099,272.603377855539
182,646.681894185816,79.1919681178101,272.603377855539
183,646.681894185816,79.1919681178104,272.603377855539
184,646.681894185816,79.1919681178106,272.603377855539
185,646.681894185816,79.1919681178108,272.603377855539
186,646.681894185815,79.1919681178109,272.603377855539
187,646.681894185815,79.1919681178109,272.603377855539
188,646.681894185815,79.191968117811,272.60337785554
189,646.681894185814,79.191968117811,272.60337785554
190,646.681894185814,79.191968117811,272.60337785554
191,646.681894185814,79.1919681178109,272.60337785554
192,646.681894185814,79.1919681178109,272.60337785554
193,646.681894185814,79.1919681178109,272.60337785554
194,646.681894185814,79.1919681178109,272.60337785554
195,646.681894185814,79.1919681178108,272.60337785554
196,646.681894185814,79.1919681178108,272.60337785554
197,646.681894185814,79.1919681178108,272.60337785554
198,646.681894185814,79.1919681178108,272.60337785554
199,646.681894185814,79.1919681178108,272.60337785554
200,646.681894185814,79.1919681178108,272.60337785554
201,646.681894185814,79.1919681178108,272.60337785554
202,646.681894185814,79.1919681178108,272.60337785554
203,646.681894185814,79.1919681178108,272.60337785554
204,646.681894185814,79.1919681178108,272.60337785554
205,646.681894185814,79.1919681178108,272.60337785554
206,646.681894185814,79.1919681178108,272.60337785554
207,646.681894185814,79.1919681178108,272.60337785554
208,646.681894185814,79.1919681178108,272.60337785554
209,646.681894185814,79.1919681178108,272.60337785554
210,646.681894185814,79.1919681178108,272.60337785554
211,646.681894185814,79.1919681178108,272.60337785554
212,646.681894185814,79.1919681178108,272.60337785554
213,646.681894185814,79.1919681178108,272.60337785554
214,646.681894185814,79.1919681178108,272.60337785554
215,646.681894185814,79.1919681178108,272.60337785554
216,646.681894185814,79.1919681178108,272.60337785554
217,646.681894185814,79.1919681178108,272.60337785554
218,646.681894185814,79.1919681178108,272.60337785554
219,646.681894185814,79.1919681178108,272.60337785554
220,646.681894185814,79.1919681178108,272.60337785554
221,646.681894185814,79.1919681178108,272.60337785554
222,646.681894185814,79.1919681178108,272.60337785554
223,646.681894185814,79.1919681178108,272.60337785554
224,646.681894185814,79.1919681178108,272.60337785554
225,646.681894185814,79.1919681178108,272.60337785554
226,646.681894185814,79.1919681178108,272.60337785554
227,646.681894185814,79.1919681178108,272.60337785554
228,646.681894185814,79.1919681178108,272.60337785554
229,646.681894185814,79.1919681178108,272.60337785554
230,646.681894185814,79.1919681178108,272.60337785554
231,646.681894185814,79.1919681178108,272.60337785554
232,646.681894185814,79.1919681178108,272.60337785554
233,646.681894185814,79.1919681178108,272.60337785554
234,646.681894185814,79.1919681178108,272.60337785554
235,646.681894185814,79.1919681178108,272.60337785554
236,646.681894185814,79.1919681178108,272.60337785554
237,646.681894185814,79.1919681178108,272.60337785554
238,646.681894185814,79.1919681178108,272.60337785554
239,646.681894185814,79.1919681178108,272.60337785554
240,646.681894185814,79.1919681178108,272.60337785554
241,646.681894185814,79.1919681178108,272.60337785554
242,646.681894185814,79.1919681178108,272.60337785554
243,646.681894185814,79.1919681178108,272.60337785554
244,646.681894185814,79.1919681178108,272.60337785554
245,646.681894185814,79.1919681178108,272.60337785554
246,646.681894185814,79.1919681178108,272.60337785554
247,646.681894185814,79.1919681178108,272.60337785554
248,646.681894185814,79.1919681178108,272.60337785554
249,646.681894185814,79.1919681178108,272.60337785554
250,646.681894185814,79.1919681178108,272.60337785554
251,646.681894185814,79.1919681178108,272.60337785554
252,646.681894185814,79.1919681178108,272.60337785554
253,646.681894185814,79.1919681178108,272.60337785554
254,646.681894185814,79.1919681178108,272.60337785554
255,646.681894185814,79.1919681178108,272.60337785554
256,646.681894185814,79.1919681178108,272.60337785554
257,646.681894185814,79.1919681178108,272.60337785554
258,646.681894185814,79.1919681178108,272.60337785554
259,646.681894185814,79.1919681178108,272.60337785554
260,646.681894185814,79.1919681178108,272.60337785554
261,646.681894185814,79.1919681178108,272.60337785554
262,646.681894185814,79.1919681178108,272.60337785554
263,646.681894185814,79.1919681178108,272.60337785554
264,646.681894185814,79.1919681178108,272.60337785554
265,646.681894185814,79.1919681178108,272.60337785554
266,646.681894185814,79.1919681178108,272.60337785554
267,646.681894185814,79.1919681178108,272.60337785554
268,646.681894185814,79.1919681178108,272.60337785554
269,646.681894185814,79.1919681178108,272.60337785554
270,646.681894185814,79.1919681178108,272.60337785554
