time,a,b,c
0,1,1,1
1,0.559449505568958,1.4557456969196,1.28679504164048
2,0.314714731157124,1.5053453825636,1.7915893815008
3,0.178464041184038,1.28714604336297,2.4151561435268
4,0.102068848997769,0.989751581352418,2.9901431241263
5,0.0587765461927489,0.71691677825833,3.37925561133629
6,0.0339768109539607,0.501939507180281,3.53650261317867
7,0.0196562952312994,0.344651717825147,3.49209011526341
8,0.0113535202461224,0.234021545536506,3.30780642238696
9,0.00653753548264355,0.157889772041391,3.04414904580215
10,0.00374990661565649,0.106139426120067,2.74693934905414
11,0.0021421048199936,0.0712065601195539,2.44606090457967
12,0.00121872375911692,0.0477182469345746,2.15883744123467
13,0.000690748804573813,0.0319594037461097,1.89405274202834
14,0.000390166623974593,0.021398843603911,1.65518878047291
15,0.000219700980604043,0.0143261970870646,1.44266231156661
16,0.00012337219285703,0.00959089396732144,1.25524852686076
17,6.91089293135044e-05,0.00642082713130506,1.09093830682412
18,3.86421650433472e-05,0.00429875249227795,0.947429765917569
19,2.15680893887891e-05,0.00287815616842675,0.822401436968153
20,1.20207288951551e-05,0.00192710530176111,0.713650937033459
21,6.6895339236809e-06,0.00129037687770805,0.619159424758334
22,3.7174414453393e-06,0.000864059782321062,0.537113788411481
23,2.06713467188819e-06,0.000578598608490657,0.465906290791796
24,1.14787814079317e-06,0.000387485185361805,0.404122294056514
25,6.38965177408537e-07,0.000259512759221224,0.350524052450444
26,3.58558624656356e-07,0.000173800259045155,0.304031864561748
27,1.96919064238704e-07,0.000116411825045791,0.263705970850053
28,1.09827557177299e-07,7.79677678024968e-05,0.228729614207791
29,6.41911485338099e-08,5.22171606288406e-05,0.198393512427089
30,3.3003523041893e-08,3.49774690771089e-05,0.172082089269945
31,1.93252897734513e-08,2.34262051324277e-05,0.149261292771263
32,1.05904600161206e-08,1.56915121615426e-05,0.129467862273533
33,4.94120951438217e-09,1.0509379753488e-05,0.112300018062504
34,4.02743033158953e-09,7.03867562064904e-06,0.0974093192472379
35,1.5123653225287e-09,4.71498288223014e-06,0.0844935692801456
36,-1.98683302063843e-10,3.15624309430418e-06,0.0732906455741125
37,2.83295676973906e-10,2.11339888755905e-06,0.0635734004820333
38,2.26232732990616e-10,1.41616372286835e-06,0.0551447527771641
39,-2.35348159465963e-10,9.48654279187318e-07,0.0478337619869905
40,8.94381456078395e-11,6.35906449228803e-07,0.0414922757705378
41,5.98042244023131e-11,4.26307382141924e-07,0.0359916252158644
42,-2.47071870000295e-10,2.85188165782025e-07,0.0312202385108276
43,8.61730546364907e-11,1.90963070456015e-07,0.0270814489508408
44,9.13093334589322e-11,1.27966753684069e-07,0.0234913736382152
45,-1.83767529027925e-10,8.55942776784342e-08,0.0203772521473525
46,7.78799284303952e-11,5.73579399349677e-08,0.0176759781076506
47,8.71237470070475e-11,3.84434729639862e-08,0.0153328124300374
48,-1.52723039422418e-10,2.57051450298647e-08,0.0133002760134773
49,6.09970312805434e-11,1.72342041445757e-08,0.0115371858511503
50,7.87975397598141e-11,1.15480742558297e-08,0.0100078197116713
51,-1.27628653766794e-10,7.71844976655925e-09,0.0086811919945001
52,4.69350066340087e-11,5.17878734900637e-09,0.00753042544369824
53,7.0414387742979e-11,3.46857506117517e-09,0.0065322063213923
54,-1.06797200254125e-10,2.31759282206793e-09,0.00566631185002227
55,3.55123516945019e-11,1.55649584100417e-09,0.0049152003368617
56,6.25083150889845e-11,1.04164896503315e-09,0.00426365567263695
57,-8.92564907289495e-11,6.95906568904079e-10,0.00369847897832161
58,2.64469729501982e-11,4.67897472086182e-10,0.00320822114746099
59,5.52417810658410e-11,3.12738458589966e-10,0.00278295085713326
60,-7.4466316528414e-11,2.08980034238575e-10,0.00241405334178458
