time,a,b,c
0,1,1,1
1,0.155912261968917,0.163172695016474,0.901141910372705
2,0.0225387219620413,0.0227504278205829,0.466863331745234
3,0.00304020683675886,0.00309560646259237,0.222201868445672
4,0.000395890447532041,0.00041988029636094,0.104529908615039
5,5.0691007086496e-05,5.69224929673243e-05,0.0490970821868698
6,6.43111236873952e-06,7.70701101767209e-06,0.0230558189617434
7,8.18888543901048e-07,1.04933841356434e-06,0.0108266213841068
8,1.05247664850299e-07,1.4415617521571e-07,0.00508397736086112
9,-4.79747684666822e-09,1.73167082393062e-09,0.00238747849961558
10,-6.06779807116396e-09,-4.99254392638562e-09,0.00112113940458128
11,3.22452661488089e-08,2.98690056974301e-08,0.000526380075315325
12,-2.53566398346373e-08,-2.05799835654756e-08,0.000247190433415957
13,7.41932970490544e-08,5.48810625839381e-08,0.000116062015920428
14,-1.05652271217503e-07,-8.57819578926127e-08,5.45980421863679e-05
15,1.29755410568066e-07,1.08158260730369e-07,2.56650982999233e-05
16,2.38077897692509e-08,2.00192167967357e-08,1.20673328728848e-05
17,6.59477682112874e-09,4.43512685955556e-09,5.65934853958915e-06
18,9.47434530598405e-10,6.82615473794677e-10,2.65157288436831e-06
19,3.956925847345e-10,3.65559331920257e-10,1.23824494696469e-06
20,1.48855034535768e-09,1.11922844553175e-09,5.98907067821166e-07
21,1.88929406298187e-09,1.15559466168073e-09,2.9166380605791e-07
22,4.20247889589767e-10,-2.79163559114976e-11,1.40526484413706e-07
23,-1.56536253120418e-09,-1.10201996635495e-09,6.76082854200738e-08
24,-1.74182338215565e-09,-7.15605714325775e-10,3.26119304415319e-08
25,-7.88363331092942e-10,-1.35534975601904e-10,1.43055351373922e-08
26,-1.68401783368844e-10,1.21194854702526e-11,5.40750880200509e-09
27,2.2870731211327e-11,2.83171192606076e-11,1.53036905539579e-09
28,7.44843054665612e-12,9.44364891993311e-12,8.7156188573423e-10
29,2.42576925056303e-12,3.1494200304219e-12,4.96364012016102e-10
30,7.90012932288747e-13,1.05031927934735e-12,2.82684725500322e-10
31,2.57287634859254e-13,3.50277377393793e-13,1.60992038296011e-10
32,8.37922068695574e-14,1.16816137270256e-13,9.16867239601942e-11
33,2.7289045336133e-14,3.8957725526763e-14,5.22165905813115e-11
34,8.88736582053053e-15,1.29922493046258e-14,2.97379185793587e-11
35,2.89439481136632e-15,4.33286439881062e-15,1.69360693907328e-11
36,9.42632664531272e-16,1.44499335398345e-15,9.64527647226828e-12
37,3.06992099610031e-16,4.81899639792446e-16,5.49309028441969e-12
38,9.99797193213778e-17,1.60711647698518e-16,3.12837490553446e-12
39,3.25609170017101e-17,5.35967068103575e-17,1.78164367284046e-12
40,1.06042837806372e-17,1.78742923867236e-17,1.01466552853266e-12
41,3.45355244431181e-18,5.96100669872394e-18,5.7786309938792e-13
42,1.12473644918768e-18,1.98797245191227e-18,3.29099345788472e-13
43,3.6629878958836e-19,6.62981048219269e-19,1.87425671431728e-13
44,1.19294438577858e-19,2.21101590152879e-19,1.06740966705576e-13
45,3.88512424286174e-20,7.37365167517784e-20,6.07901462281337e-14
46,1.26528868926448e-20,2.4590840341428e-20,3.46206521497133e-14
47,4.12073171179048e-21,8.20094920856181e-21,1.97168394820662e-14
48,1.34202021515032e-21,2.7349845004929e-21,1.12289553604435e-14
49,4.37062734588948e-22,9.12106631122735e-22,6.39501266733516e-15
50,1.42340504121969e-22,3.04183993140777e-22,3.64202953014162e-15
51,4.63567756073993e-23,1.01444171685468e-22,2.07417557844352e-15
52,1.50972532939281e-23,3.38312343877609e-23,1.18126563626304e-15
53,4.91680135286719e-24,1.12825843139451e-23,6.72743676050336e-16
54,1.60128038345091e-24,3.76269772903505e-24,3.83134868036523e-16
55,5.21497348053212e-25,1.25484497222738e-24,2.18199490134457e-16
56,1.69838765800925e-25,4.18485889040082e-25,1.24266991774809e-16
57,5.53122781476504e-26,1.39563406796624e-25,7.07714084723328e-17
58,1.80138385924751e-26,4.65438501674648e-26,4.03050897557263e-17
59,5.86666092417188e-27,1.55221919422493e-26,2.29541886375235e-17
60,1.91062611239242e-27,5.17659028690435e-27,1.30726610261959e-17
61,6.22243587713577e-28,1.72637260885393e-27,7.44502317221786e-18
62,2.02649320000051e-28,5.75738511147154e-28,4.24002197592284e-18
63,6.59978627459738e-29,1.9200654106647e-28,2.41473880476226e-18
64,2.14938687533484e-29,6.40334302787108e-29,1.37522011167302e-18
65,7.00002052739733e-30,2.13548984867086e-29,7.83202867250126e-19
66,2.27973325538942e-30,7.12177510079837e-30,4.46042583337864e-19
67,7.42452639301161e-31,2.37508413434602e-30,2.54026120779225e-19
68,2.41798429885074e-31,7.92081267177923e-31,1.44670649614495e-19
69,7.87477579159022e-32,2.64156003925431e-31,8.23915148268555e-20
70,2.56461937314025e-32,8.80949939120052e-32,4.69228674479097e-20
71,8.352329898853e-33,2.93793358357549e-32,2.67230854313221e-20
72,2.72014691419313e-33,9.79789356716721e-33,1.52190889817743e-20
73,8.85884456720337e-34,3.26755917459187e-33,8.6674373747158e-21
74,2.88510619247739e-34,1.08971820180187e-33,4.93620023738517e-21
75,9.39607606694823e-35,3.63416757245601e-34,2.81121994081443e-21
76,3.06006918171936e-35,1.21198066829136e-34,1.60102045613513e-21
77,9.96588717480436e-36,4.04190811520359e-35,9.11798633663834e-22
78,3.24564254214429e-36,1.34796054418759e-35,5.1927927914062e-22
79,1.05702536328218e-36,4.49539568168781e-36,2.95735220244054e-22
80,3.44246972398775e-37,1.49919687353438e-36,1.68424437496408e-22
81,1.12112709989993e-37,4.99976292358628e-37,9.59195564281183e-23
82,3.65123319857121e-38,1.6674013755869e-37,5.4627234872393e-23
